"user_id","device_type","total_watch_time_mins"
"UIDLC1b3feee5a92","Mobile","17686"
"UIDLCa762d0094d6","Mobile","6903"
"UIDLCaa792608d2f","Mobile","2782"
"UIDLC59aea64c600","Mobile","15964"
"UIDLC55a12ee92bb","Mobile","9901"
"UIDLC9f9ee4468c6","Mobile","475"
"UIDLC2a72de24f2c","Mobile","935"
"UIDLC10446393779","Mobile","108"
"UIDLCb2426998c7a","Mobile","4817"
"UIDLC1865380d0c5","Mobile","564"
"UIDLC5c7a6cb22c1","Mobile","406"
"UIDLCa0e56fff387","Mobile","168"
"UIDLC30c11bf5743","Mobile","1324"
"UIDLCe252958a7f3","Mobile","569"
"UIDLC9398b4671c0","Mobile","236"
"UIDLC9f9b40dcfa6","Mobile","211"
"UIDLC320eab1acfc","Mobile","5606"
"UIDLC42ecd06459b","Mobile","2097"
"UIDLC0888d264c6c","Mobile","1097"
"UIDLC50d7ec073b8","Mobile","851"
"UIDLCfdbba57bb7c","Mobile","857"
"UIDLC54b1c9802aa","Mobile","403"
"UIDLCc9c6ae3f09c","Mobile","3776"
"UIDLC27c05090f9c","Mobile","1278"
"UIDLC10a883cbbd0","Mobile","220"
"UIDLC545da1fea9f","Mobile","150"
"UIDLC1e4319b2f0e","Mobile","1330"
"UIDLC711205f7b2c","Mobile","450"
"UIDLC7a5ec125c99","Mobile","825"
"UIDLC0d0fc3d033d","Mobile","6919"
"UIDLC4a7a36cf6ec","Mobile","280"
"UIDLCdbd2371179f","Mobile","2705"
"UIDLC8bec962d218","Mobile","834"
"UIDLC8e560cc78f2","Mobile","4687"
"UIDLC109cebc2254","Mobile","915"
"UIDLCa1a914f121c","Mobile","718"
"UIDLC46641b5ef6d","Mobile","316"
"UIDLC91c744e6fe8","Mobile","2691"
"UIDLCdbfdf0f3708","Mobile","663"
"UIDLC1c8bde309fd","Mobile","182"
"UIDLC315eb9fb75b","Mobile","938"
"UIDLC704af64849e","Mobile","503"
"UIDLCd0832b734e0","Mobile","402"
"UIDLC3daf5598860","Mobile","459"
"UIDLCc3db5a002ab","Mobile","2956"
"UIDLCd275983f2b9","Mobile","555"
"UIDLC95984c944a1","Mobile","271"
"UIDLC262d4bf0fda","Mobile","443"
"UIDLC74d570651f5","Mobile","13890"
"UIDLCe9ca4cbe2fb","Mobile","2497"
"UIDLCa54a7c8b4b4","Mobile","565"
"UIDLC15c71e4c1ef","Mobile","1112"
"UIDLC2ca46d4fc72","Mobile","891"
"UIDLC2eb2966603b","Mobile","1401"
"UIDLCbbba044dcb4","Mobile","1085"
"UIDLC336e613fe2c","Mobile","8746"
"UIDLCb468a76094d","Mobile","2453"
"UIDLC8caad9cae21","Mobile","1026"
"UIDLC43d4f7c77bd","Mobile","2342"
"UIDLC1bd720950bd","Mobile","5504"
"UIDLCf5805ebeac7","Mobile","912"
"UIDLCa643a84ee9a","Mobile","542"
"UIDLC8e777eed1ae","Mobile","2558"
"UIDLC109039bb259","Mobile","865"
"UIDLCdd760abd043","Mobile","523"
"UIDLC46f9ccaa9cf","Mobile","241"
"UIDLCb02be5a1694","Mobile","6177"
"UIDLC590b8dd35c4","Mobile","10683"
"UIDLC078ed17f169","Mobile","590"
"UIDLC75713113449","Mobile","197"
"UIDLC3296c6e9191","Mobile","1318"
"UIDLC6e9a775f909","Mobile","7659"
"UIDLC7aa962363ba","Mobile","1205"
"UIDLC98be8139751","Mobile","72"
"UIDLC6f552a5bf96","Mobile","4047"
"UIDLC7f8276df7f4","Mobile","817"
"UIDLCb47ebc64069","Mobile","318"
"UIDLC400588447ec","Mobile","6236"
"UIDLC0c812d4cb2c","Mobile","1142"
"UIDLC5ad3713b498","Mobile","1006"
"UIDLC4bd91dd9f1a","Mobile","850"
"UIDLC16d57bc530c","Mobile","316"
"UIDLC000a9e6b6a6","Mobile","5015"
"UIDLC18605e1e367","Mobile","3794"
"UIDLCe19d8f24747","Mobile","137"
"UIDLC22591e7c379","Mobile","7917"
"UIDLCb8466d98d31","Mobile","431"
"UIDLCa39d5a6bced","Mobile","1143"
"UIDLCaa82f160b81","Mobile","107"
"UIDLC76733ddb246","Mobile","929"
"UIDLCf7bc4fe3dda","Mobile","9723"
"UIDLCdb4cc1421c9","Mobile","487"
"UIDLC56496bf3d5b","Mobile","11713"
"UIDLCd5676465ee9","Mobile","695"
"UIDLC009d07e94d4","Mobile","587"
"UIDLCc47d4858ddb","Mobile","320"
"UIDLCc35160c1a13","Mobile","9093"
"UIDLC0fd06198dae","Mobile","328"
"UIDLCd2f4279b3f7","Mobile","108"
"UIDLC3b4c546932c","Mobile","7033"
"UIDLCd16c1b874b2","Mobile","292"
"UIDLC5d1684acd95","Mobile","414"
"UIDLC6e60bae4c8d","Mobile","721"
"UIDLCca1dbffeb10","Mobile","2342"
"UIDLC52d71004161","Mobile","881"
"UIDLCb1f462f7353","Mobile","3910"
"UIDLC34f4213450f","Mobile","7547"
"UIDLCfcb9aa7b36b","Mobile","113"
"UIDLC21da5440b95","Mobile","9564"
"UIDLC23e90ca65f3","Mobile","368"
"UIDLC66c68dbb1c2","Mobile","302"
"UIDLC7d67d10537e","Mobile","525"
"UIDLCb8d5138d595","Mobile","503"
"UIDLC7eda59665c7","Mobile","1813"
"UIDLCa4e0795290b","Mobile","450"
"UIDLCfad0c8e3f90","Mobile","8278"
"UIDLC259882b931c","Mobile","1877"
"UIDLCcbd82ff2d1c","Mobile","193"
"UIDLC8f10cc80375","Mobile","1058"
"UIDLC1e16c234e4f","Mobile","107"
"UIDLC9c4a7646af9","Mobile","566"
"UIDLC8d674bea175","Mobile","374"
"UIDLC0d8d70e06ee","Mobile","2868"
"UIDLC832b5ff5afd","Mobile","1514"
"UIDLCdbe3da6e46b","Mobile","401"
"UIDLC641b751dd9a","Mobile","13150"
"UIDLC37a47cbb0be","Mobile","10899"
"UIDLC177a4d4be3d","Mobile","2701"
"UIDLC277593dcb90","Mobile","4655"
"UIDLC42f5aa4f7d5","Mobile","1864"
"UIDLC3840753c0a2","Mobile","1301"
"UIDLC54defb7a16b","Mobile","496"
"UIDLCfa19eca9067","Mobile","1453"
"UIDLC665e84afb7b","Mobile","1568"
"UIDLCc25ec793c76","Mobile","1345"
"UIDLC8b61d64f2d3","Mobile","1004"
"UIDLCdb3cb4a5da6","Mobile","3839"
"UIDLC1e901da9ac0","Mobile","2822"
"UIDLC114d8d1e2b5","Mobile","1476"
"UIDLCa9cdc77c744","Mobile","220"
"UIDLCc03f274ebfc","Mobile","6160"
"UIDLCeb74b6aac60","Mobile","763"
"UIDLC4b93b545c04","Mobile","6157"
"UIDLC568f60d0cbf","Mobile","475"
"UIDLC6977aa68274","Mobile","2130"
"UIDLC93948ea15ae","Mobile","445"
"UIDLC427ed3faf39","Mobile","666"
"UIDLC0c003d67dc9","Mobile","3094"
"UIDLC90df15ddab2","Mobile","453"
"UIDLC16f536555ce","Mobile","521"
"UIDLC1e77306eead","Mobile","3342"
"UIDLC6d153eb4bb6","Mobile","6172"
"UIDLC89eef99b116","Mobile","7677"
"UIDLC857151e9a23","Mobile","7444"
"UIDLC0bf75163905","Mobile","1818"
"UIDLC1e12b85aed5","Mobile","3310"
"UIDLC07d9db82213","Mobile","1100"
"UIDLC4f75c00742b","Mobile","747"
"UIDLC895b387e909","Mobile","271"
"UIDLCa4bc11c8cfc","Mobile","310"
"UIDLCac7f2f7f217","Mobile","604"
"UIDLCdb3eb36c8cd","Mobile","619"
"UIDLC4bfc91399d3","Mobile","569"
"UIDLC3f69684dfc4","Mobile","1475"
"UIDLC5ed411be727","Mobile","733"
"UIDLC3801147caea","Mobile","1369"
"UIDLC62a25e52da9","Mobile","2446"
"UIDLC9401865ff69","Mobile","2079"
"UIDLC8ba7e6cbd1d","Mobile","971"
"UIDLCb4ec731de08","Mobile","460"
"UIDLC8702a90e25a","Mobile","371"
"UIDLCb4b4b0b1e2b","Mobile","691"
"UIDLC8b06e5e2a82","Mobile","4729"
"UIDLC5b42ff4e664","Mobile","1506"
"UIDLCfabe5a5747a","Mobile","2969"
"UIDLC6251623fc74","Mobile","800"
"UIDLCdc6a8108b19","Mobile","1102"
"UIDLCfb4be2c0b82","Mobile","5710"
"UIDLCbbedb88a6d3","Mobile","1489"
"UIDLC36a2b63c8d7","Mobile","112"
"UIDLCe9fe7e39172","Mobile","4251"
"UIDLC45a267e93e5","Mobile","287"
"UIDLC65527770772","Mobile","3663"
"UIDLCf2fc815cda7","Mobile","594"
"UIDLCf3d0418fdfb","Mobile","475"
"UIDLC387e2c2a2af","Mobile","429"
"UIDLCf149504994c","Mobile","3541"
"UIDLC0750356f873","Mobile","4413"
"UIDLC1e0a10bacb8","Mobile","567"
"UIDLCe4193c9fae6","Mobile","875"
"UIDLCf9f2b3fa57e","Mobile","584"
"UIDLC091b043d184","Mobile","887"
"UIDLC8f7ad2473da","Mobile","3519"
"UIDLC5a601e103ba","Mobile","577"
"UIDLC8ee7a041e2a","Mobile","443"
"UIDLC4b92282d231","Mobile","232"
"UIDLC4a8584698f4","Mobile","806"
"UIDLC2699c5b17e2","Mobile","7271"
"UIDLCc906dbec9f6","Mobile","767"
"UIDLCc03ded43431","Mobile","4078"
"UIDLCcfafcbd2e1e","Mobile","3990"
"UIDLC67a750c873f","Mobile","351"
"UIDLCf9ee55f1259","Mobile","431"
"UIDLC16384459b60","Mobile","2525"
"UIDLCfef3a282a4e","Mobile","116"
"UIDLC8a8da68fe58","Mobile","1382"
"UIDLCe4ed6397c5e","Mobile","1435"
"UIDLCafcac635b5d","Mobile","1183"
"UIDLC524105c497b","Mobile","966"
"UIDLC846327f26d3","Mobile","1604"
"UIDLC8544885782c","Mobile","742"
"UIDLC9c03973d9aa","Mobile","453"
"UIDLCe2dd19e09ed","Mobile","7471"
"UIDLCbe25e49ef45","Mobile","645"
"UIDLC43fb82fc48b","Mobile","1416"
"UIDLCf0f5bb19760","Mobile","127"
"UIDLC8ec2967a838","Mobile","810"
"UIDLC2f6bb6dc5bd","Mobile","239"
"UIDLCbd16c20484b","Mobile","3375"
"UIDLCeb81b462421","Mobile","1290"
"UIDLC6479c7e6e74","Mobile","783"
"UIDLC8c962e08741","Mobile","179"
"UIDLCdb64ccea127","Mobile","1094"
"UIDLC3293d5826fd","Mobile","1177"
"UIDLCcef0a076111","Mobile","15532"
"UIDLC1e8beb2b67c","Mobile","2684"
"UIDLC607a5dfa7f9","Mobile","214"
"UIDLC21220f221e7","Mobile","560"
"UIDLC1c6a873b854","Mobile","4901"
"UIDLC645570e6a41","Mobile","649"
"UIDLC8029fc2d42d","Mobile","112"
"UIDLC05bf9563298","Mobile","471"
"UIDLC9f4eac37b29","Mobile","466"
"UIDLC3eb1ba84bd5","Mobile","1667"
"UIDLCad351e0c9a2","Mobile","9171"
"UIDLCd8928ebf140","Mobile","557"
"UIDLC22384d8d306","Mobile","1348"
"UIDLC44db0dccada","Mobile","3004"
"UIDLC76115c73a6e","Mobile","919"
"UIDLC9c9e3db0384","Mobile","13823"
"UIDLCd480ada89a7","Mobile","7876"
"UIDLC2a976233b77","Mobile","195"
"UIDLC53093976c8f","Mobile","222"
"UIDLC3884231528d","Mobile","434"
"UIDLC4ab05cb5dc9","Mobile","1180"
"UIDLCc1a9dcfc693","Mobile","6962"
"UIDLCa649fe8e957","Mobile","486"
"UIDLC7ab98cb3c91","Mobile","398"
"UIDLC1d580d43628","Mobile","3160"
"UIDLC8602a15a281","Mobile","268"
"UIDLCa054984fce0","Mobile","3228"
"UIDLC28f504b9b5d","Mobile","1512"
"UIDLC66c52509cdb","Mobile","469"
"UIDLC2ccdb03e5d4","Mobile","6867"
"UIDLC442be61f57b","Mobile","632"
"UIDLCa6de66b64c7","Mobile","4150"
"UIDLC2e267cd39e1","Mobile","877"
"UIDLC352a4a8d71e","Mobile","97"
"UIDLC9de7152fced","Mobile","3064"
"UIDLC85a50937138","Mobile","9955"
"UIDLCe791925b81f","Mobile","1807"
"UIDLCb0ab1e1231e","Mobile","3671"
"UIDLCf75d7f46a9f","Mobile","499"
"UIDLC8644b327465","Mobile","197"
"UIDLCe2f1e3ef623","Mobile","661"
"UIDLCc59ab94fe85","Mobile","467"
"UIDLCe7d5cb9ae0a","Mobile","704"
"UIDLCab8224ace94","Mobile","2474"
"UIDLC9b7dc1606f8","Mobile","313"
"UIDLCb7fe9c24725","Mobile","866"
"UIDLC011be2bd742","Mobile","131"
"UIDLC41b71d9637d","Mobile","2320"
"UIDLCb8877b58fd3","Mobile","1068"
"UIDLC9b49197f699","Mobile","4230"
"UIDLC6d8d0b8f63e","Mobile","4313"
"UIDLCc909784f0f8","Mobile","2047"
"UIDLCaa0e6f98b97","Mobile","1613"
"UIDLC76bff4ac715","Mobile","1485"
"UIDLCce7340d81b5","Mobile","3652"
"UIDLC103f770e89e","Mobile","203"
"UIDLC3737c64cf08","Mobile","653"
"UIDLC08da1839fd5","Mobile","794"
"UIDLC2a36ad943dd","Mobile","8814"
"UIDLC704e8bef500","Mobile","422"
"UIDLC24b784b2472","Mobile","4275"
"UIDLC32dd7fd5350","Mobile","9267"
"UIDLC373de8f39a1","Mobile","134"
"UIDLCcbdd90b1ba3","Mobile","938"
"UIDLC95c61a84cef","Mobile","1790"
"UIDLC3183c579b5b","Mobile","432"
"UIDLC4e310a6fc5b","Mobile","3457"
"UIDLC473c16b0929","Mobile","1188"
"UIDLCd1aaf9ca5a7","Mobile","1452"
"UIDLC3ec646ff3b0","Mobile","2530"
"UIDLCbe894a99ac8","Mobile","649"
"UIDLC04c56d24eea","Mobile","274"
"UIDLC188376f788f","Mobile","2713"
"UIDLC90df91cc72b","Mobile","1111"
"UIDLC0e824fe03e9","Mobile","532"
"UIDLC6c6cd8674d9","Mobile","16987"
"UIDLCfb1d214d139","Mobile","5176"
"UIDLCd3cf4a0c778","Mobile","3620"
"UIDLCdf98c40ab9e","Mobile","488"
"UIDLCa3e6956d415","Mobile","650"
"UIDLCdfef76d2102","Mobile","9703"
"UIDLC1e264649f62","Mobile","2149"
"UIDLC90df6e89ba1","Mobile","346"
"UIDLC2af1b99015b","Mobile","1982"
"UIDLCaae13dcb89c","Mobile","509"
"UIDLC99430fc8038","Mobile","12039"
"UIDLCd2e324f1404","Mobile","846"
"UIDLCfb56f962243","Mobile","513"
"UIDLCa32d72daa74","Mobile","157"
"UIDLCbdbbc5e4da3","Mobile","923"
"UIDLCbf521241b0b","Mobile","461"
"UIDLCfc9108d1ec8","Mobile","1987"
"UIDLC7738414353a","Mobile","3518"
"UIDLC0e3829b1f9d","Mobile","994"
"UIDLCa4fe9453636","Mobile","7771"
"UIDLCde43dbb2596","Mobile","1944"
"UIDLC4727a4c5034","Mobile","319"
"UIDLC6d2be40acc9","Mobile","859"
"UIDLCc3aa46ac792","Mobile","2362"
"UIDLC69634e053f8","Mobile","190"
"UIDLC292f9e9e8d5","Mobile","475"
"UIDLCa8a8662003c","Mobile","653"
"UIDLCff283a43641","Mobile","1018"
"UIDLCe1cffae4a03","Mobile","2613"
"UIDLCc5f7df82189","Mobile","368"
"UIDLCf1753eab00a","Mobile","2024"
"UIDLC6655cb17947","Mobile","321"
"UIDLCe6eea9f604d","Mobile","6853"
"UIDLCc1adf61d0b8","Mobile","1803"
"UIDLC488680398cb","Mobile","267"
"UIDLCb2c75f943bc","Mobile","7195"
"UIDLCe69904b67bd","Mobile","365"
"UIDLC86797886166","Mobile","15665"
"UIDLCebff22f60e7","Mobile","13619"
"UIDLCf9c96337fae","Mobile","2189"
"UIDLCf123b9336be","Mobile","6996"
"UIDLC81f6481da94","Mobile","321"
"UIDLCc8eb5bbbd7d","Mobile","7395"
"UIDLC8ee3214ea4f","Mobile","828"
"UIDLC80bf4a60fb2","Mobile","1816"
"UIDLC732e4d84b01","Mobile","11348"
"UIDLCb3f404ef0a9","Mobile","6854"
"UIDLCc8d3e038e37","Mobile","1720"
"UIDLCec8b0679db4","Mobile","3238"
"UIDLC548cfb6d42a","Mobile","5237"
"UIDLC30ffceba952","Mobile","19471"
"UIDLC48ba8c12047","Mobile","1999"
"UIDLCbb24e2fc834","Mobile","2805"
"UIDLC648fd458135","Mobile","8565"
"UIDLC3e3d103a0fb","Mobile","442"
"UIDLC7491ff1e00e","Mobile","5682"
"UIDLC6fb7d2ad24b","Mobile","382"
"UIDLC4c5fa82d8e4","Mobile","3585"
"UIDLC6cf66e7c31d","Mobile","1798"
"UIDLCa53425ea1e8","Mobile","783"
"UIDLCbbbcd5a6ad2","Mobile","12483"
"UIDLC99ef49a7592","Mobile","1057"
"UIDLC94a48c88b21","Mobile","10651"
"UIDLCdf2c7394877","Mobile","2995"
"UIDLC6c1e5a18358","Mobile","5658"
"UIDLC70cc2321069","Mobile","232"
"UIDLCa4f8b598453","Mobile","3866"
"UIDLC97ae9700b8f","Mobile","2947"
"UIDLCc80dfd99b90","Mobile","1876"
"UIDLC9c496e3b172","Mobile","120"
"UIDLCd266528aad2","Mobile","466"
"UIDLC6bd5fe3a6d5","Mobile","1495"
"UIDLC6e2f054cca1","Mobile","390"
"UIDLCf08ab92841c","Mobile","990"
"UIDLC51416d2ed65","Mobile","375"
"UIDLC19748dace34","Mobile","4593"
"UIDLC037d49cd136","Mobile","1004"
"UIDLC25b035aaa5b","Mobile","11947"
"UIDLCe7f50bdee91","Mobile","1009"
"UIDLCf5c210d713f","Mobile","2347"
"UIDLC4aee5480836","Mobile","373"
"UIDLCd665cec10d0","Mobile","440"
"UIDLC2a78d3ea817","Mobile","59"
"UIDLCe00316fcce9","Mobile","13461"
"UIDLC7cec9ddb6fd","Mobile","2341"
"UIDLC17348bdd3a7","Mobile","1491"
"UIDLC114e80b4684","Mobile","1991"
"UIDLC466e4cc52e9","Mobile","229"
"UIDLCb46d3cf6968","Mobile","735"
"UIDLC7b055e6dbb0","Mobile","790"
"UIDLC3b81f5ab466","Mobile","474"
"UIDLC9e96696efea","Mobile","12423"
"UIDLCd562a9a02cf","Mobile","774"
"UIDLC45f7e5b55d6","Mobile","3542"
"UIDLCc856fa77118","Mobile","151"
"UIDLC178fe933023","Mobile","3436"
"UIDLCefff6fca8af","Mobile","1827"
"UIDLC3e9d0eb5793","Mobile","8051"
"UIDLC762c8d1e4aa","Mobile","1310"
"UIDLC351b3cc19f3","Mobile","2726"
"UIDLC64671369bde","Mobile","957"
"UIDLC2d979e17328","Mobile","1623"
"UIDLC08a9463d342","Mobile","422"
"UIDLC97c9d05a8b4","Mobile","1413"
"UIDLC7fac3af4247","Mobile","4474"
"UIDLCed2d2d6a280","Mobile","500"
"UIDLC93dab95b527","Mobile","193"
"UIDLCf5dd278beac","Mobile","7123"
"UIDLC3f8079c8d7e","Mobile","967"
"UIDLC2521f474d07","Mobile","479"
"UIDLC171c193c0a1","Mobile","369"
"UIDLCd327f9727d7","Mobile","2949"
"UIDLCe9b8039bb3c","Mobile","367"
"UIDLCd1a9eee3aee","Mobile","357"
"UIDLC5812fd7890c","Mobile","700"
"UIDLC8e49d3151a8","Mobile","1285"
"UIDLCff2888cc3e9","Mobile","7659"
"UIDLC13063a32747","Mobile","410"
"UIDLC20cc1f70d74","Mobile","779"
"UIDLC3e20ff4a8b9","Mobile","771"
"UIDLC9aa21ed2f53","Mobile","13847"
"UIDLCc9e2ccb8443","Mobile","1135"
"UIDLC879b3a49b9c","Mobile","6475"
"UIDLC6ad64643a1e","Mobile","1848"
"UIDLC62178e77aee","Mobile","3429"
"UIDLC90dc532c68a","Mobile","277"
"UIDLCb6d10349235","Mobile","1896"
"UIDLC18f7d955758","Mobile","1201"
"UIDLC8098ac5595a","Mobile","860"
"UIDLC210ff660ac9","Mobile","685"
"UIDLCea0d24c8ca1","Mobile","308"
"UIDLC570d062141a","Mobile","3284"
"UIDLCfbda7520ef8","Mobile","14385"
"UIDLC17fc6fa81f8","Mobile","1090"
"UIDLCcdee965bc27","Mobile","1553"
"UIDLC734dbda72a9","Mobile","2339"
"UIDLC06b6ed7d507","Mobile","8622"
"UIDLCb11f3a14671","Mobile","6658"
"UIDLC7d7745235f3","Mobile","3941"
"UIDLCf304949646e","Mobile","1966"
"UIDLC8a7ede166c5","Mobile","1289"
"UIDLC9c79a5e4053","Mobile","15093"
"UIDLC808df4483d4","Mobile","6124"
"UIDLC4064b3486f1","Mobile","9669"
"UIDLCdf201a8c664","Mobile","952"
"UIDLCf9db118681c","Mobile","2501"
"UIDLCf065932a87f","Mobile","337"
"UIDLC4aa8ee29d57","Mobile","2263"
"UIDLC1b3ad5f51a0","Mobile","1797"
"UIDLCe59ffd89e5f","Mobile","268"
"UIDLCb979adbb31c","Mobile","881"
"UIDLCc36572875d5","Mobile","1717"
"UIDLCb1b54c8caff","Mobile","1138"
"UIDLCbe358e02bb6","Mobile","179"
"UIDLCc759f56edf6","Mobile","487"
"UIDLC8ea54efdbd7","Mobile","280"
"UIDLC43ba59a13c4","Mobile","6846"
"UIDLC9a4a176ff79","Mobile","7701"
"UIDLC05aef959b37","Mobile","320"
"UIDLCc31c13f25d8","Mobile","1555"
"UIDLC2a423cde3fb","Mobile","139"
"UIDLC240607120aa","Mobile","319"
"UIDLC6ac11bbcdcb","Mobile","1872"
"UIDLC198088b6579","Mobile","305"
"UIDLC0c4cf68898a","Mobile","2360"
"UIDLC855de177ee1","Mobile","2906"
"UIDLC0397c0be76c","Mobile","632"
"UIDLC8d897e75bdd","Mobile","1135"
"UIDLCb7d487b7d67","Mobile","472"
"UIDLC9b3d7e44a61","Mobile","238"
"UIDLCc103830bd3e","Mobile","6007"
"UIDLC8ec72e9136b","Mobile","5636"
"UIDLC5c0d525b547","Mobile","223"
"UIDLC9a480b00c0c","Mobile","689"
"UIDLC29ec58e76a9","Mobile","1532"
"UIDLC11a806aa436","Mobile","240"
"UIDLC27c0aafc3e5","Mobile","1086"
"UIDLC316c2fefd00","Mobile","1432"
"UIDLC6ea6e5c401c","Mobile","3590"
"UIDLC9f99e9b53e3","Mobile","1243"
"UIDLC12ad088f659","Mobile","2249"
"UIDLC0a074e45ce5","Mobile","1353"
"UIDLC7b52cc192bb","Mobile","381"
"UIDLCc5d2ce51a0e","Mobile","119"
"UIDLCaae8a82a895","Mobile","1898"
"UIDLCe7940eee2c5","Mobile","2887"
"UIDLCa5f44e6637b","Mobile","7575"
"UIDLC61da24483f6","Mobile","1552"
"UIDLC506c6c721d9","Mobile","5552"
"UIDLC78383473892","Mobile","345"
"UIDLC0a037919f16","Mobile","1879"
"UIDLCbc5f0909945","Mobile","777"
"UIDLC85bc22d0920","Mobile","12695"
"UIDLC5a7c30bee4e","Mobile","1259"
"UIDLC2461861f578","Mobile","2121"
"UIDLCc31a6c294b4","Mobile","948"
"UIDLCd97ff646a47","Mobile","1069"
"UIDLC0b08fba47b4","Mobile","809"
"UIDLC532afa5a4ce","Mobile","510"
"UIDLCb9e5c0b6fce","Mobile","2146"
"UIDLC0881b7abdc7","Mobile","1109"
"UIDLC4fd966b6686","Mobile","846"
"UIDLC3633d1698d7","Mobile","3668"
"UIDLCcdfdd5569f4","Mobile","2301"
"UIDLC8701f2b66cb","Mobile","2407"
"UIDLC546d6dc0478","Mobile","2266"
"UIDLC834284a05ba","Mobile","7220"
"UIDLC60a7b7d140b","Mobile","3874"
"UIDLCb262af23251","Mobile","8849"
"UIDLCd70d991f9ec","Mobile","5133"
"UIDLC47ec010f4ec","Mobile","345"
"UIDLC6abfb01e2c3","Mobile","90"
"UIDLC92ab938e670","Mobile","6445"
"UIDLC047d1f3b4bd","Mobile","44"
"UIDLC53bc160c56f","Mobile","160"
"UIDLCcf78da77b00","Mobile","696"
"UIDLC93ecf075817","Mobile","10903"
"UIDLC061d5f13f36","Mobile","737"
"UIDLC62aebdb52eb","Mobile","9301"
"UIDLCd8636a153b4","Mobile","4393"
"UIDLCe3d2a649060","Mobile","1260"
"UIDLC212a29b9450","Mobile","3669"
"UIDLCc3321745d06","Mobile","773"
"UIDLC0648251f0d9","Mobile","470"
"UIDLC0589b50f631","Mobile","157"
"UIDLC9f0798be15d","Mobile","1139"
"UIDLC31a4d419848","Mobile","2425"
"UIDLCdef262cb732","Mobile","4429"
"UIDLCacd6acc310e","Mobile","17448"
"UIDLC5dbcf839c57","Mobile","8419"
"UIDLC0e8e1524202","Mobile","4225"
"UIDLC07436a3d400","Mobile","11710"
"UIDLCe91a79df7f8","Mobile","380"
"UIDLC9abf69a0b42","Mobile","125"
"UIDLC0d09f37b9e7","Mobile","21898"
"UIDLCd2dcdc774ed","Mobile","1200"
"UIDLC075eb8765b0","Mobile","8157"
"UIDLC8f6f36c4eb0","Mobile","99"
"UIDLCab9fbc58e25","Mobile","2586"
"UIDLC9dbe1ed40e9","Mobile","495"
"UIDLC56d365e40db","Mobile","1204"
"UIDLCed57d2965c1","Mobile","131"
"UIDLCe4d91316f06","Mobile","190"
"UIDLCf42a93a5ce4","Mobile","439"
"UIDLC02a783ff89f","Mobile","753"
"UIDLCed34c2cf251","Mobile","1001"
"UIDLC47cbe7653a9","Mobile","148"
"UIDLC458ddd98b50","Mobile","1322"
"UIDLC4c42b350a7b","Mobile","524"
"UIDLC72ad60e48a3","Mobile","3170"
"UIDLC6d060428c4d","Mobile","646"
"UIDLCacdf9446e6f","Mobile","328"
"UIDLCea88cd67ecf","Mobile","429"
"UIDLC62b5f3b07ad","Mobile","1516"
"UIDLCd27a8c59a15","Mobile","516"
"UIDLCb0ba30ccea2","Mobile","1692"
"UIDLC3c1db406c3f","Mobile","300"
"UIDLCefca22288e0","Mobile","2382"
"UIDLC98244d559b2","Mobile","1532"
"UIDLC9f097773417","Mobile","2172"
"UIDLCf7e8051f754","Mobile","372"
"UIDLCcc1080dd572","Mobile","577"
"UIDLC89d5b89d489","Mobile","1421"
"UIDLC88b6503f6b1","Mobile","342"
"UIDLCdc5b815bf3e","Mobile","173"
"UIDLC8ac630d5c9b","Mobile","144"
"UIDLC1365b427c2b","Mobile","932"
"UIDLC75707e2ac14","Mobile","1023"
"UIDLCf8dcf0c41b5","Mobile","318"
"UIDLCd2e3a2bb275","Mobile","3151"
"UIDLCfef1af93d9e","Mobile","545"
"UIDLC9e71f960493","Mobile","1189"
"UIDLC56e88186576","Mobile","526"
"UIDLC52687273a22","Mobile","427"
"UIDLC0a2ff8112f4","Mobile","369"
"UIDLC6d516a011d0","Mobile","418"
"UIDLCaacb60786d2","Mobile","542"
"UIDLC30de7d07be9","Mobile","400"
"UIDLCfb12706b389","Mobile","165"
"UIDLCdc8ec1109b4","Mobile","1139"
"UIDLCeef578c887e","Mobile","6429"
"UIDLC9c7f28e6d40","Mobile","288"
"UIDLC9e8e83bbd0c","Mobile","611"
"UIDLCad31c7892b9","Mobile","7026"
"UIDLCa4a764f8351","Mobile","480"
"UIDLCb4f060410ab","Mobile","644"
"UIDLCde5412bf0af","Mobile","677"
"UIDLC186c2f84b95","Mobile","8213"
"UIDLC21d28bdb778","Mobile","8449"
"UIDLC150580112fa","Mobile","5246"
"UIDLCe5f8c24fda4","Mobile","4077"
"UIDLC6f1bd9e4022","Mobile","3595"
"UIDLCcd5104b070a","Mobile","790"
"UIDLC05205d18c87","Mobile","304"
"UIDLC1b0d5216082","Mobile","2718"
"UIDLC63ed251f63b","Mobile","655"
"UIDLC3891f398965","Mobile","139"
"UIDLC6bde723f5ea","Mobile","4440"
"UIDLCc2cb1babedd","Mobile","810"
"UIDLC1beb0444059","Mobile","714"
"UIDLC57154b12eaa","Mobile","403"
"UIDLCe17c0a2b429","Mobile","594"
"UIDLC8a109b8ff54","Mobile","3364"
"UIDLC74c428a01f2","Mobile","2727"
"UIDLC763ef1e7cc4","Mobile","8314"
"UIDLCed342b927c0","Mobile","6861"
"UIDLCd642a0f824a","Mobile","3226"
"UIDLCce5a71c89c8","Mobile","597"
"UIDLCa8b7f41e921","Mobile","5331"
